L_ADD_F,L_ADD_T,R_ADD_F,R_ADD_T,ROAD_NAME,ROAD_SUF,FULL_NAME,DIR,ALIAS,LANES,SURFACE_CO,YEAR_INSTA,OWNER,LIFECYCLES,SUBTYPE
10314,10398,10309,10337,WEDMORE,DR,WEDMORE DR,,,2,CON,2014-11-10,CI,COMP,7
13113,13185,13108,13196,BOAZ,DR,BOAZ DR,,,2,CON,2014-11-10,CI,COMP,7
0,0,0,0,TIMBER RIDGE,DR,TIMBER RIDGE DR,,,2,CON,2001-01-01,CI,COMP,6
0,0,0,0,HIGH SHOALS,DR,HIGH SHOALS DR,,,2,CON,2002-01-01,CI,COMP,6
2900,2998,2901,2999,HIGH SHOALS,DR,HIGH SHOALS DR,,,2,CON,2008-02-05,CI,COMP,6
9532,9556,9531,9579,CROWN RIDGE,DR,CROWN RIDGE DR,,,2,CON,2005-10-21,CI,COMP,7
9820,9916,9843,9939,CROWN RIDGE,DR,CROWN RIDGE DR,,,2,CON,2005-10-21,CI,COMP,7
0,0,13578,13674,MATTHEW,LN,MATTHEW LN,,,2,CON,2005-10-21,CI,COMP,7
0,0,13698,13770,MATTHEW,LN,MATTHEW LN,,,2,CON,2005-10-21,CI,COMP,7
13803,13891,13794,13890,MATTHEW,LN,MATTHEW LN,,,2,CON,2008-02-12,CI,COMP,7
13905,13987,13908,13998,MATTHEW,LN,MATTHEW LN,,,2,CON,2008-02-12,CI,COMP,7
0,0,0,0,MONET,LN,MONET LN,,,2,CON,2008-02-12,CI,COMP,7
13601,13663,0,0,ALDEN,LN,ALDEN LN,,,2,CON,2005-10-21,CI,COMP,7
13687,13783,0,0,ALDEN,LN,ALDEN LN,,,2,CON,2005-10-21,CI,COMP,7
13807,13897,13800,13898,ALDEN,LN,ALDEN LN,,,2,CON,2005-10-21,CI,COMP,7
0,0,0,0,MERLIN,LN,MERLIN LN,,,2,CON,2008-02-12,CI,COMP,7
13923,14067,13920,13992,ALDEN,LN,ALDEN LN,,,2,CON,2008-02-12,CI,COMP,7
9510,9692,9525,9687,LANCE,DR,LANCE DR,,,2,CON,2008-02-12,CI,COMP,7
9716,9980,9719,9911,LANCE,DR,LANCE DR,,,2,CON,2008-02-12,CI,COMP,7
0,0,0,0,TAYLOR,WAY,TAYLOR WAY,,,2,CON,2008-02-12,CI,COMP,7
9518,9974,9521,9977,AVALON,DR,AVALON DR,,,2,CON,2005-10-21,CI,COMP,7
0,0,9523,9595,KNIGHT,LN,KNIGHT LN,,,2,CON,2005-10-21,CI,COMP,7
0,0,9931,9999,KNIGHT,LN,KNIGHT LN,,,2,CON,2005-10-21,CI,COMP,7
13807,13975,13808,13928,VERANDA,CT,VERANDA CT,,,2,CON,2008-02-12,CI,COMP,7
0,0,9619,9715,KNIGHT,LN,KNIGHT LN,,,2,CON,2005-10-21,CI,COMP,7
9740,9740,9739,9763,KNIGHT,LN,KNIGHT LN,,,2,CON,2005-10-21,CI,COMP,7
0,0,9787,9907,KNIGHT,LN,KNIGHT LN,,,2,CON,2005-10-21,CI,COMP,7
13811,13931,0,0,TAYLOR,WAY,TAYLOR WAY,,,2,CON,2005-10-21,CI,COMP,7
0,0,13808,13930,MIRANDA,WAY,MIRANDA WAY,,,2,CON,2005-10-21,CI,COMP,7
13809,13929,13806,13974,CASTLEGATE,DR,CASTLEGATE DR,,,2,CON,2005-10-21,CI,COMP,7
9606,9694,0,0,ROYALWOOD,LN,ROYALWOOD LN,,,2,CON,2008-02-12,CI,COMP,7
9722,9746,0,0,ROYALWOOD,LN,ROYALWOOD LN,,,2,CON,2008-02-12,CI,COMP,7
9770,9866,0,0,ROYALWOOD,LN,ROYALWOOD LN,,,2,CON,2008-02-12,CI,COMP,7
0,0,0,0,TAYLOR,WAY,TAYLOR WAY,,,2,CON,2008-02-12,CI,COMP,7
0,0,9459,9723,PANTHER CREEK,PKWY,PANTHER CREEK PKWY,,CR 23,2,CON,2004-01-01,CI,COMP,4
525,693,0,0,GULF SHORES,DR,GULF SHORES DR,,,2,CON,2006-03-20,PR,COMP,7
0,0,5400,5498,LAKESHORE,DR,LAKESHORE DR,,,1,CON,2006-03-20,PR,COMP,7
0,0,5566,5566,LAKESHORE,DR,LAKESHORE DR,,,2,CON,2006-03-20,PR,COMP,7
5615,5681,5598,5684,LAKESHORE,DR,LAKESHORE DR,,,2,CON,2006-03-20,PR,COMP,7
0,0,0,0,VENTANA,DR,VENTANA DR,,,2,CON,2006-03-20,PR,COMP,7
1113,1191,0,0,CLEARWATER,DR,CLEARWATER DR,,,2,CON,2013-01-04,PR,COMP,7
1045,1077,1008,1078,CLEARWATER,DR,CLEARWATER DR,,,2,CON,2006-03-20,PR,COMP,7
5607,5665,5612,5676,LAGUNA,DR,LAGUNA DR,,,2,CON,2006-03-20,PR,COMP,7
811,875,0,0,SAN CLEMENTE,DR,SAN CLEMENTE DR,,,2,CON,2006-03-20,PR,COMP,7
0,0,0,0,TWIN HARBORS,DR,TWIN HARBORS DR,,,2,CON,2013-01-04,PR,COMP,7
0,0,1026,1050,TWIN HARBORS,DR,TWIN HARBORS DR,,,2,CON,2006-03-20,PR,COMP,7
5511,5575,5538,5570,LA JOLLA,DR,LA JOLLA DR,,,2,CON,2006-03-20,PR,COMP,7
809,953,828,900,CIPRIANI,DR,CIPRIANI DR,,,2,CON,2006-03-20,PR,COMP,7
0,0,5516,5540,CAPE COD,DR,CAPE COD DR,,,2,CON,2006-03-20,PR,COMP,7
739,771,746,778,SAN CLEMENTE,DR,SAN CLEMENTE DR,,,2,CON,2006-03-20,PR,COMP,7
5611,5755,5658,5682,CAPE COD,DR,CAPE COD DR,,,2,CON,2006-03-20,PR,COMP,7
0,0,12024,12060,VENICE,CT,VENICE CT,,,2,CON,2004-11-12,PR,COMP,7
6821,6859,0,0,MEMORIAL,DR,MEMORIAL DR,,,2,CON,2006-02-23,CI,COMP,7
6897,6973,6922,6998,MEMORIAL,DR,MEMORIAL DR,,,2,CON,2006-02-23,CI,COMP,7
7826,8054,8039,8093,STONE RIVER,DR,STONE RIVER DR,,,2,CON,2006-02-23,CI,COMP,7
0,0,8111,8129,STONE RIVER,DR,STONE RIVER DR,,,2,CON,2006-02-23,CI,COMP,7
6713,6797,6738,6794,REIMS,CT,REIMS CT,,,2,CON,2006-02-23,CI,COMP,7
0,0,8147,8183,STONE RIVER,DR,STONE RIVER DR,,,2,CON,2006-02-23,CI,COMP,7
8224,8280,8201,8277,STONE RIVER,DR,STONE RIVER DR,,,2,CON,2006-02-23,CI,COMP,7
8328,8496,8315,8477,STONE RIVER,DR,STONE RIVER DR,,,2,CON,2006-02-23,CI,COMP,7
0,0,6737,6775,SAXTON,AVE,SAXTON AVE,,,2,CON,2006-02-23,CI,COMP,7
8228,8276,8213,8249,TREEMONT,PL,TREEMONT PL,,,2,CON,2006-02-23,CI,COMP,7
6715,6751,0,0,TRAILING OAKS,DR,TRAILING OAKS DR,,,2,CON,2006-02-23,CI,COMP,7
6769,6787,6760,6796,TRAILING OAKS,DR,TRAILING OAKS DR,,,2,CON,2006-02-23,CI,COMP,7
0,0,0,0,CHAPEL CREEK,PKWY,CHAPEL CREEK PKWY,,,2,CON,2006-02-23,CI,COMP,7
0,0,7829,7905,BROOKHOLLOW,BLVD,BROOKHOLLOW BLVD,,,2,CON,2006-02-23,CI,COMP,7
0,0,7943,8019,BROOKHOLLOW,BLVD,BROOKHOLLOW BLVD,,,2,CON,2006-02-23,CI,COMP,7
0,0,8057,8095,BROOKHOLLOW,BLVD,BROOKHOLLOW BLVD,,,2,CON,2006-02-23,CI,COMP,7
0,0,0,0,BROOKHOLLOW,BLVD,BROOKHOLLOW BLVD,,,2,CON,2006-02-23,CI,COMP,7
0,0,0,0,BROOKHOLLOW,BLVD,BROOKHOLLOW BLVD,,,2,CON,2006-02-23,CI,COMP,7
0,0,0,0,BROOKHOLLOW,BLVD,BROOKHOLLOW BLVD,,,2,CON,2006-02-23,CI,COMP,7
6923,6961,6926,6964,RANIER,ST,RANIER ST,,,2,CON,2006-02-23,CI,COMP,7
8058,8172,8085,8085,VISTAVIEW,PL,VISTAVIEW PL,,,2,CON,2006-02-23,CI,COMP,7
6925,6963,6922,6998,ST CLAIR,ST,ST CLAIR ST,,ST. CLAIR ST,2,CON,2006-02-23,CI,COMP,7
6919,6993,6916,6992,DELOACH,CT,DELOACH CT,,,2,CON,2006-02-23,CI,COMP,7
13803,14015,13804,14038,FALL HARVEST,DR,FALL HARVEST DR,,,2,CON,2005-12-01,CI,COMP,7
13805,14091,13806,14092,STEVENS POINT,DR,STEVENS POINT DR,,,2,CON,2005-12-01,CI,COMP,7
13909,14085,13910,14056,VALLEY MILLS,DR,VALLEY MILLS DR,,,2,CON,2005-12-01,CI,COMP,7
14103,14193,0,0,VALLEY MILLS,DR,VALLEY MILLS DR,,,2,CON,2005-12-01,CI,COMP,7
2104,2192,2125,2191,HUNT CLUB,TRL,HUNT CLUB TRL,,,2,CON,2005-12-01,CI,COMP,7
14185,14197,0,0,RISING STAR,BLVD,RISING STAR BLVD,,,2,CON,2005-12-01,CI,COMP,7
14209,14297,14208,14292,RISING STAR,BLVD,RISING STAR BLVD,,,2,CON,2005-12-01,CI,COMP,7
14313,14365,0,0,RISING STAR,BLVD,RISING STAR BLVD,,,2,CON,2005-12-01,CI,COMP,7
0,0,0,0,HIGH PLAINS,DR,HIGH PLAINS DR,,,2,CON,2005-12-01,CI,COMP,7
0,0,0,0,HIGH PLAINS,DR,HIGH PLAINS DR,,,2,CON,2005-12-01,CI,COMP,7
0,0,0,0,HIGH PLAINS,DR,HIGH PLAINS DR,,,2,CON,2005-12-01,CI,COMP,7
0,0,0,0,HIGH PLAINS,DR,HIGH PLAINS DR,,,2,CON,2005-12-01,CI,COMP,7
2208,2294,2207,2291,STURGIS,DR,STURGIS DR,,,2,CON,2005-12-01,CI,COMP,7
2406,2454,2405,2493,MERRIMAC,DR,MERRIMAC DR,,,2,CON,2005-12-01,CI,COMP,7
13937,14091,13936,14070,UNION GROVE,LN,UNION GROVE LN,,,2,CON,2005-12-01,CI,COMP,7
13907,14083,13908,14066,MILL TOWN,DR,MILL TOWN DR,,,2,CON,2005-12-01,CI,COMP,7
11607,11673,11608,11674,PENICK,WAY,PENICK WAY,,,2,CON,2005-02-07,CI,COMP,7
10723,10891,10700,10898,STONE HOUSE,LN,STONE HOUSE LN,,,2,CON,2005-12-31,CI,COMP,7
10909,10997,0,0,STONE HOUSE,LN,STONE HOUSE LN,,,2,CON,2008-12-16,CI,COMP,7
3918,4450,3925,3925,BEAR CREEK,LN,BEAR CREEK LN,,,2,CON,2005-12-31,CI,COMP,7
12203,12275,0,0,BRYANT,DR,BRYANT DR,,,2,CON,2006-11-07,CI,COMP,7
4822,4854,4823,4855,LINDA,LN,LINDA LN,,,2,CON,2006-11-07,CI,COMP,7
12357,12357,0,0,HERRINGTON,DR,HERRINGTON DR,,,2,CON,2006-11-07,CI,COMP,7
4916,4970,4955,4955,STEPHANIE,ST,STEPHANIE ST,,,2,CON,2006-11-07,CI,COMP,7
0,0,0,0,LINDA,LN,LINDA LN,,,2,CON,2006-11-07,CI,COMP,7
0,0,12320,12392,SUNNY,ST,SUNNY ST,,,2,CON,2006-11-07,CI,COMP,7
12375,12475,0,0,HERRINGTON,DR,HERRINGTON DR,,,2,CON,2006-11-07,CI,COMP,7
0,0,4925,4979,LINDA,LN,LINDA LN,,,2,CON,2006-11-07,CI,COMP,7
4818,4866,4813,4873,JADI,LN,JADI LN,,,2,CON,2006-11-07,CI,COMP,7
12043,12091,11976,12096,SUNNY,ST,SUNNY ST,,,2,CON,2006-11-07,CI,COMP,7
0,0,0,0,JEAN,LN,JEAN LN,,,2,CON,2006-11-07,CI,COMP,7
12115,12295,12120,12264,SUNNY,ST,SUNNY ST,,,2,CON,2006-11-07,CI,COMP,7
0,0,12106,12190,STACY,CV,STACY CV,,,2,CON,2006-11-07,CI,COMP,7
0,0,11700,12098,LEGACY,DR,LEGACY DR,,,2,CON,2006-01-01,CI,COMP,4
8577,8595,8572,8596,ROCHDALE,CT,ROCHDALE CT,,,2,CON,2005-11-22,CI,COMP,7
13072,13090,0,0,LYNDHURST,DR,LYNDHURST DR,,,2,CON,2005-11-22,CI,COMP,7
8501,8691,8500,8690,MARKHAM,DR,MARKHAM DR,,,2,CON,2010-12-10,CI,COMP,7
13108,13126,0,0,LYNDHURST,DR,LYNDHURST DR,,,2,CON,2005-11-22,CI,COMP,7
13128,13280,13175,13175,LYNDHURST,DR,LYNDHURST DR,,,2,CON,2005-11-22,CI,COMP,7
13282,13672,13283,13675,LYNDHURST,DR,LYNDHURST DR,,,2,CON,2005-11-22,CI,COMP,7
13138,13282,13127,13295,TORRINGTON,DR,TORRINGTON DR,,,2,CON,2005-11-22,CI,COMP,7
13324,13492,13319,13463,TORRINGTON,DR,TORRINGTON DR,,,2,CON,2005-11-22,CI,COMP,7
13516,13684,13521,13689,TORRINGTON,DR,TORRINGTON DR,,,2,CON,2005-11-22,CI,COMP,7
13126,13198,13127,13195,THORNTON,DR,THORNTON DR,,,2,CON,2005-11-22,CI,COMP,7
13316,13670,13315,13667,CLIFTON,DR,CLIFTON DR,,,2,CON,2010-12-10,CI,COMP,7
13222,13488,13243,13471,THORNTON,DR,THORNTON DR,,,2,CON,2005-11-22,CI,COMP,7
13514,13696,13519,13687,THORNTON,DR,THORNTON DR,,,2,CON,2010-12-10,CI,COMP,7
0,0,0,0,UPTON,DR,UPTON DR,,,2,CON,2005-11-22,CI,COMP,7
0,0,0,0,TREWSBURY,DR,TREWSBURY DR,,,2,CON,2005-11-22,CI,COMP,7
0,0,0,0,KELVINGTON,DR,KELVINGTON DR,,,2,CON,2005-11-22,CI,COMP,7
0,0,13325,13397,MORLEY,DR,MORLEY DR,,,2,CON,2005-11-22,CI,COMP,7
13408,13492,13421,13493,MORLEY,DR,MORLEY DR,,,2,CON,2005-11-22,CI,COMP,7
13512,13690,13505,13685,MORLEY,DR,MORLEY DR,,,2,CON,2005-11-22,CI,COMP,7
8709,8779,8708,8768,SHERWOOD,DR,SHERWOOD DR,,,2,CON,2005-11-22,CI,COMP,7
13406,13498,13405,13497,STANMERE,DR,STANMERE DR,,,2,CON,2005-11-22,CI,COMP,7
0,0,0,0,SUTTON,DR,SUTTON DR,,,2,CON,2005-11-22,CI,COMP,7
8809,8873,0,0,SUTTON,DR,SUTTON DR,,,2,CON,2005-11-22,CI,COMP,7
0,0,0,0,FLEMING,DR,FLEMING DR,,,2,CON,2005-11-22,CI,COMP,7
8905,8937,0,0,SUTTON,DR,SUTTON DR,,,2,CON,2005-11-22,CI,COMP,7
13508,13690,13517,13685,LAMPTON,CIR,LAMPTON CIR,,,2,CON,2005-11-22,CI,COMP,7
13516,13684,13513,13681,STANMERE,DR,STANMERE DR,,,2,CON,2005-11-22,CI,COMP,7
0,0,0,0,PINEBRIDGE,DR,PINEBRIDGE DR,,,2,CON,2005-11-22,CI,COMP,7
0,0,0,0,PINEBRIDGE,DR,PINEBRIDGE DR,,,2,CON,2005-11-22,CI,COMP,7
9633,9773,9634,9774,COLT,CT,COLT CT,,,2,CON,2006-03-31,CI,COMP,7
9638,9744,0,0,CASTLEROCK,TRL,CASTLEROCK TRL,,,2,CON,2006-03-31,CI,COMP,7
9766,9766,0,0,CASTLEROCK,TRL,CASTLEROCK TRL,,,2,CON,2005-07-26,CI,COMP,7
9727,9799,9724,9818,DOWNBROOK,DR,DOWNBROOK DR,,,2,CON,2006-03-31,CI,COMP,7
9831,9873,9834,9900,DOWNBROOK,DR,DOWNBROOK DR,,,2,CON,2006-03-31,CI,COMP,7
912,960,911,959,REMUDA,RD,REMUDA RD,,,2,CON,2006-03-31,CI,COMP,7
7611,7693,7618,7708,PACIFIC DUNES,DR,PACIFIC DUNES DR,,,2,CON,2006-05-05,CI,COMP,7
403,429,408,488,OAKLAND HILLS,LN,OAKLAND HILLS LN,,,2,CON,2006-05-05,CI,COMP,7
301,385,318,382,OAKLAND HILLS,LN,OAKLAND HILLS LN,,,2,CON,2006-05-05,CI,COMP,7
277,289,0,0,OAKLAND HILLS,LN,OAKLAND HILLS LN,,,2,CON,2006-05-05,CI,COMP,7
7719,7753,7726,7834,OAKLAND HILLS,LN,OAKLAND HILLS LN,,,2,CON,2006-05-05,CI,COMP,7
7745,7769,7740,7776,LAUREL VALLEY,LN,LAUREL VALLEY LN,,,2,CON,2006-05-05,CI,COMP,7
323,395,316,406,CASCATA,DR,CASCATA DR,,,2,CON,2006-05-05,CI,COMP,7
225,297,208,298,CASCATA,DR,CASCATA DR,,,2,CON,2006-05-05,CI,COMP,7
7737,7773,7726,7774,LONGABERGER,DR,LONGABERGER DR,,,2,CON,2006-05-05,CI,COMP,7
329,437,302,382,BURNSWICK ISLES,WAY,BURNSWICK ISLES WAY,,,2,CON,2006-05-05,CI,COMP,7
211,233,212,284,BURNSWICK ISLES,WAY,BURNSWICK ISLES WAY,,,2,CON,2006-05-05,CI,COMP,7
223,439,240,426,PEBBLE BEACH,DR,PEBBLE BEACH DR,,,2,CON,2006-05-05,CI,COMP,7
7529,7585,7510,7610,ST PETERSBURG,DR,ST PETERSBURG DR,,ST. PETERSBURG DR,2,CON,2006-05-05,CI,COMP,7
7353,7457,7312,7488,ST PETERSBURG,DR,ST PETERSBURG DR,,ST. PETERSBURG DR,2,CON,2006-05-05,CI,COMP,7
7313,7457,7342,7450,REFLECTION BAY,DR,REFLECTION BAY DR,,,2,CON,2006-05-05,CI,COMP,7
7225,7289,0,0,REFLECTION BAY,DR,REFLECTION BAY DR,,,2,CON,2006-05-05,CI,COMP,7
7113,7209,7122,7194,REFLECTION BAY,DR,REFLECTION BAY DR,,,2,CON,2006-05-05,CI,COMP,7
117,153,124,196,BYRON NELSON,CT,BYRON NELSON CT,,,2,CON,2006-05-05,CI,COMP,7
525,591,528,616,BIRCH VALLEY,CT,BIRCH VALLEY CT,,,2,CON,2006-03-09,CI,COMP,7
7515,7533,7546,7582,CASCATA,DR,CASCATA DR,,,2,CON,2006-03-09,CI,COMP,7
0,0,7600,7636,CASCATA,DR,CASCATA DR,,,2,CON,2006-03-09,CI,COMP,7
0,0,7744,7744,CASCATA,DR,CASCATA DR,,,2,CON,2006-03-09,CI,COMP,7
515,669,512,688,ROCKLEDGE,CT,ROCKLEDGE CT,,,2,CON,2006-03-09,CI,COMP,7
0,0,0,0,OAKLAND HILLS,LN,OAKLAND HILLS LN,,,2,CON,2006-04-14,CI,COMP,7
0,0,0,0,OAKLAND HILLS,LN,OAKLAND HILLS LN,,,2,CON,2006-03-09,CI,COMP,7
523,655,516,670,OAKLAND HILLS,LN,OAKLAND HILLS LN,,,2,CON,2006-03-09,CI,COMP,7
0,0,0,0,RED SKY,CT,RED SKY CT,,,2,CON,2006-04-14,CI,COMP,7
1095,1191,1112,1148,BURNSWICK ISLES,WAY,BURNSWICK ISLES WAY,,,2,CON,2006-04-14,CI,COMP,7
891,1083,924,1078,BURNSWICK ISLES,WAY,BURNSWICK ISLES WAY,,,2,CON,2006-04-14,CI,COMP,7
7543,7561,7552,7588,ANGEL TRACE,DR,ANGEL TRACE DR,,,2,CON,2006-03-09,CI,COMP,7
7579,7597,0,0,ANGEL TRACE,DR,ANGEL TRACE DR,,,2,CON,2006-03-09,CI,COMP,7
0,0,816,888,BAY HARBOR,LN,BAY HARBOR LN,,,2,CON,2006-03-09,CI,COMP,7
7539,7563,7514,7586,BLACK ROCK,CV,BLACK ROCK CV,,,2,CON,2006-03-09,CI,COMP,7
12851,12899,12852,12898,GRAYHAWK,CIR,GRAYHAWK CIR,,,1,CON,2002-01-01,CI,COMP,6
11014,11128,11021,11129,ELIZABETH,AVE,ELIZABETH AVE,,,2,CON,1999-01-01,CI,COMP,7
11006,11010,0,0,ELIZABETH,AVE,ELIZABETH AVE,,,2,CON,1999-01-01,CI,COMP,7
7100,7298,7101,7299,ALL STARS,AVE,ALL STARS AVE,,CR 712,2,CON,2001-01-01,CI,COMP,6
4701,4799,4700,4798,COLWICK,DR,COLWICK DR,,,2,CON,2004-03-12,CI,COMP,7
1824,1888,1825,1889,SANDSTONE,DR,SANDSTONE DR,,,2,CON,2004-03-12,CI,COMP,7
1920,1952,1921,1951,SANDSTONE,DR,SANDSTONE DR,,,2,CON,2004-03-12,CI,COMP,7
5600,5998,5601,5999,TECHNOLOGY,DR,TECHNOLOGY DR,,,2,CON,2005-01-01,CI,COMP,7
8801,8899,8800,8898,FRISCO,ST,FRISCO ST,,,2,CON,2008-01-01,CI,COMP,7
0,0,0,0,COTTON GIN,RD,COTTON GIN RD,,,2,CON,2002-01-01,CI,COMP,7
6200,6320,0,0,OGLETHORPE,ST,OGLETHORPE ST,,,2,CON,2004-01-01,CI,COMP,7
0,0,0,0,PAGE,ST,PAGE ST,,,2,CON,2004-01-01,CI,COMP,7
5800,5848,5801,5849,PAGE,ST,PAGE ST,,,2,CON,2006-01-01,CI,COMP,7
5700,5798,5701,5799,PAGE,ST,PAGE ST,,,2,CON,2006-01-01,CI,COMP,7
5400,5598,5401,5599,PAGE,ST,PAGE ST,,,2,CON,2006-01-01,CI,COMP,7
5600,5698,5601,5699,PAGE,ST,PAGE ST,,,2,CON,2006-01-01,CI,COMP,7
5400,5698,5401,5699,FRISCO SQUARE,BLVD,FRISCO SQUARE BLVD,,,2,CON,2006-01-01,CI,COMP,7
5700,5798,5701,5799,FRISCO SQUARE,BLVD,FRISCO SQUARE BLVD,,,2,CON,2006-01-01,CI,COMP,7
8405,8495,8406,8496,MOORE,ST,MOORE ST,,,2,CON,2005-11-10,CI,COMP,7
0,0,0,0,MOORE,ST,MOORE ST,,,2,CON,2004-01-01,CI,COMP,7
6150,6198,6151,6199,PAGE,ST,PAGE ST,,,2,CON,2004-01-01,CI,COMP,7
6200,6278,6201,6279,PAGE,ST,PAGE ST,,,2,CON,2006-01-01,CI,COMP,7
8501,8599,8500,8598,JOHN W ELLIOTT,DR,JOHN W ELLIOTT DR,,JOHN W. ELLIOTT DR,2,CON,2006-01-01,CI,COMP,7
8601,8699,8600,8698,JOHN W ELLIOTT,DR,JOHN W ELLIOTT DR,,JOHN W. ELLIOTT DR,2,CON,2006-01-01,CI,COMP,7
6100,6148,6101,6149,PAGE,ST,PAGE ST,,,2,CON,2004-01-01,CI,COMP,7
0,0,0,0,PAGE,ST,PAGE ST,,,2,CON,2004-01-01,CI,COMP,7
6200,6248,6201,6249,FRISCO SQUARE,BLVD,FRISCO SQUARE BLVD,,,2,CON,2006-01-01,CI,COMP,7
6300,6398,6301,6399,FRISCO SQUARE,BLVD,FRISCO SQUARE BLVD,,,2,CON,2006-01-01,CI,COMP,7
2818,3056,2825,3077,HOLLOWBROOK,LN,HOLLOWBROOK LN,,,2,CON,2007-04-05,CI,COMP,7
2810,2888,0,0,TOWNSEND,DR,TOWNSEND DR,,,2,CON,2007-04-05,CI,COMP,7
12701,12715,0,0,TEALSKY,DR,TEALSKY DR,,,2,CON,2007-04-05,CI,COMP,7
12421,12487,12430,12472,TEALSKY,DR,TEALSKY DR,,,2,CON,2007-04-05,CI,COMP,7
12521,12579,12532,12598,TEALSKY,DR,TEALSKY DR,,,2,CON,2007-04-05,CI,COMP,7
12603,12693,12606,12688,TEALSKY,DR,TEALSKY DR,,,2,CON,2007-04-05,CI,COMP,7
12607,12689,0,0,EXETER,DR,EXETER DR,,,2,CON,2007-04-05,CI,COMP,7
2902,3092,2901,3033,FARGO,DR,FARGO DR,,,2,CON,2007-04-05,CI,COMP,7
12409,12593,12410,12600,PLEASANT HILL,LN,PLEASANT HILL LN,,,2,CON,2007-04-05,CI,COMP,7
2838,3038,2833,3093,REYNOLDS,LN,REYNOLDS LN,,,2,CON,2007-04-05,CI,COMP,7
0,0,3105,3187,REYNOLDS,LN,REYNOLDS LN,,,2,CON,2007-04-05,CI,COMP,7
0,0,3211,3295,REYNOLDS,LN,REYNOLDS LN,,,2,CON,2007-04-05,CI,COMP,7
12425,12481,12402,12488,HOLLISTER,DR,HOLLISTER DR,,,2,CON,2007-04-05,CI,COMP,7
0,0,0,0,ALMOND,LN,ALMOND LN,,,2,CON,2007-04-05,CI,COMP,7
12601,12699,0,0,TEEL,PKWY,TEEL PKWY,,,2,CON,2005-01-01,CI,COMP,4
5600,5898,5601,5899,COBB HILL,DR,COBB HILL DR,,,2,CON,2005-01-01,CI,COMP,6
0,0,0,0,HEARTWOOD,LN,HEARTWOOD LN,,,2,CON,2005-06-23,CI,COMP,7
9000,9448,9001,9449,HICKORY,ST,HICKORY ST,,HICKORY DR,2,CON,2005-01-01,CI,COMP,6
0,0,0,0,CLEAR POND,DR,CLEAR POND DR,,,2,CON,2004-11-11,PR,COMP,7
0,0,0,0,SERENE POND,DR,SERENE POND DR,,,1,CON,2004-11-11,PR,COMP,7
0,0,0,0,BASS POND,DR,BASS POND DR,,,2,CON,2004-11-11,PR,COMP,7
20,68,25,57,SECLUDED POND,DR,SECLUDED POND DR,,,2,CON,2004-11-11,PR,COMP,7
0,0,52,80,PLACID POND,DR,PLACID POND DR,,,2,CON,2004-11-11,PR,COMP,7
20,40,21,49,PRISTINE POND,DR,PRISTINE POND DR,,,2,CON,2004-11-11,PR,COMP,7
0,0,20,36,PLACID POND,DR,PLACID POND DR,,,2,CON,2004-11-11,PR,COMP,7
0,0,40,48,PLACID POND,DR,PLACID POND DR,,,2,CON,2004-11-11,PR,COMP,7
23,41,0,0,BASS POND,DR,BASS POND DR,,,2,CON,2004-11-11,PR,COMP,7
20,40,21,61,GLISTENING POND,DR,GLISTENING POND DR,,,2,CON,2004-11-11,PR,COMP,7
0,0,0,0,MASTERS,LN,MASTERS LN,,,2,CON,2008-04-17,CI,COMP,7
0,0,14695,14695,PALM DESERT,LN,PALM DESERT LN,,,2,CON,2008-04-17,CI,COMP,7
14716,14956,14713,14995,PALM DESERT,LN,PALM DESERT LN,,,2,CON,2008-04-17,CI,COMP,7
0,0,11786,11840,GOLDEN BELL,LN,GOLDEN BELL LN,,,2,CON,2008-04-17,CI,COMP,7
0,0,11858,11894,GOLDEN BELL,LN,GOLDEN BELL LN,,,2,CON,2008-04-17,CI,COMP,7
11823,11895,0,0,MASTERS,LN,MASTERS LN,,,2,CON,2008-04-17,CI,COMP,7
14708,14780,14715,14763,MYRTLE BEACH,LN,MYRTLE BEACH LN,,,2,CON,2008-04-17,CI,COMP,7
14804,14972,14787,14955,MYRTLE BEACH,LN,MYRTLE BEACH LN,,,2,CON,2008-04-17,CI,COMP,7
14896,14960,14925,14993,HARMONY,LN,HARMONY LN,,,2,CON,2008-04-17,CI,COMP,7
0,0,11912,11912,GOLDEN BELL,LN,GOLDEN BELL LN,,,2,CON,2008-04-17,CI,COMP,7
0,0,0,0,CALEB,LN,CALEB LN,,,2,CON,2008-04-17,CI,COMP,7
12239,12393,12184,12390,NANDINA,LN,NANDINA LN,,,2,CON,2008-04-17,CI,COMP,7
14728,14776,14709,14781,HOLLY TREE,LN,HOLLY TREE LN,,,2,CON,2008-04-17,CI,COMP,7
14800,14896,14805,14901,HOLLY TREE,LN,HOLLY TREE LN,,,2,CON,2008-04-17,CI,COMP,7
14920,14992,14925,14973,HOLLY TREE,LN,HOLLY TREE LN,,,2,CON,2008-04-17,CI,COMP,7
0,0,0,0,NICHOLAS,LN,NICHOLAS LN,,,2,CON,2008-04-17,CI,COMP,7
12039,12167,0,0,JASMINE,LN,JASMINE LN,,,2,CON,2008-04-17,CI,COMP,7
14708,14798,14725,14815,HARMONY,LN,HARMONY LN,,,2,CON,2008-04-17,CI,COMP,7
0,0,0,0,ALEXIS,LN,ALEXIS LN,,,2,CON,2008-04-17,CI,COMP,7
